bor,-16.6029,-55.2004
otu,-15.2698,-59.6986
kmx,-8.41651,143.501
bcf,-7.93818,143.545
kjd,-8.64889,143.244
kxz,-7.551,144.309
mdb,-7.62961,143.88
kiw,-7.39215,144.667
krz,-8.40452,140.969
khd,-8.85301,140.753
kcd,-8.87044,140.818
kxq,-8.91812,140.897
jei,-7.87489,140.863
stk,-8.29593,141.445
tci,-8.64917,141.52
pep,-8.92289,141.424
bow,-8.41526,141.034
gnt,-8.80806,141.253
bfh,-8.56161,141.226
nmx,-8.66403,141.706
ncm,-8.74501,141.931
nqn,-8.62183,142.032
mxw,-9.12416,141.824
nex,-8.44877,141.849
nkm,-8.827,141.641
dof,-10.151,148.45
mgu,-10.3657,149.521
bwk,-9.82577,148.815
luf,-10.16145,149.25747
mze,-10.1321,148.671
bxz,-10.0874,148.835
ohu,47.46,18.99
hun,46.9068585714,19.6555271429
yrk,66.1775,71.0234
enf,68.6,86.5
enh,70.36,84.08
xas,55.07,94.83
sel,59.9409,82.3004
mtm,53.4349,102.856
nio,73.1354,86.2106
kca,62.4308,66.1218
mdf,54.1855,42.6728
myv,52.8548,45.3901
udm,56.12921,52.63548
kpv,64.0527,54.946
koi,59.6602,54.7959
mhr,55.8307,48.405
mrj,56.22,46.569
mns,64.4118,61.344
sju,64.6383,18.646
sma,62.8801,13.7006
sme,68.725,22.1113
smj,67.2759,17.8057
sje,66.4011,17.4261
sjt,67.2458,38.5061
sjd,68.2158,35.8348
sjk,67.093,27.537
sia,67.8625,32.4046
smn,69.4229,27.8658
sms,68.8326,29.7204
vro,57.85,27.0
liv,57.566,22.0262
fkv,69.3772,29.5434
fit,67.2527,23.066
fin,64.7628,25.5577
lud,61.853,33.7346
vep,60.3353,34.7865
olo,61.6565,29.0726
krl,65.1691,30.8655
izh,59.47403,29.71145
ekk,58.55,25.82
vot,59.3802,28.6235
xar,-7.13333,143.117
xht,40.4,34.6
ojp,34.68333,135.8
ycr,24.381274,121.574283
jpn,35.0,135.0
rys,24.3401,123.801
yoi,24.44997,122.99075
mvi,24.7564,125.363
kzg,28.31,129.982
yox,27.0407,128.428
ryn,28.20991,129.45346
ams,28.1955,129.28521
tkn,27.7736,128.961
okn,27.37384,128.6187
xug,26.5911,128.068
ryu,26.14854,127.7816
amy,-13.5573,130.04
zma,-13.6481,129.885
zmr,-13.6754,130.12
zmd,-14.0542,130.079
zmy,-13.7687,129.876
xru,-12.28,130.5
mfr,-13.8818,130.237
zmj,-13.8754,129.844
zmm,-14.1788,130.561
zmg,-14.0058,129.837
zmt,-14.3819,130.25
sbt,-4.2742,140.884
hux,-2.34495,-70.9559
hto,-1.54535,-73.1107
huu,-1.13669,-73.8331
oca,-2.159,-72.1422
noj,-1.25,-72.5
iml,43.3215,-124.258
csz,43.4413,-124.16
tas,13.8962,108.257
onx,-2.83,132.083
ihb,-2.935,132.294
fng,-25.384842,27.1400833333
hmo,-9.33333,147.083
pml,33.8613,10.8531
cpi,-0.53224,166.926
lir,6.423,-10.5284
njt,2.94789,-56.0182
dep,38.569,-75.463
mod,30.47,-91.75
bxo,11.989,8.4331
gib,12.584,8.615
nef,27.688,96.349
sta,-15.6067,28.6923
bpl,-17.927,122.233
ito,-12.80431,-64.35748
xcy,46.1136,-117.94
kec,11.2064,29.3889
kgo,10.514,30.003
tbr,10.6378,30.4128
tey,11.4507,29.108
kcp,11.0174,29.3463
xtc,10.8423,29.4914
kyl,44.9861,-123.925
sxk,43.568,-123.466
nrt,45.327,-122.955
avs,-3.3196,-74.5411
zro,-1.99871,-76.364
cah,-3.72665,-73.9469
iqu,-3.31233,-73.97046
arl,-1.96126,-75.0612
anb,-3.29664,-76.6056
tba,-12.6695,-60.5353
kqz,-30.4207,19.7711
xii,-32.72545,18.63332
naq,-25.0747,17.9767
hgm,-19.7637,17.0299
shg,-21.52,26.0238
hio,-19.7974,26.9638
tyu,-22.0237,26.0158
gwj,-22.2708,21.9431
gnk,-21.8555,22.2003
nhr,-22.0939,20.7458
hnh,-19.0966,22.9088
xuu,-16.59051,22.599835
kwz,-15.8745,12.1147
nyp,3.4997,33.73651
teu,2.58367,34.7595
ikx,3.61407,34.2507
kbh,1.14537,-76.8931
umr,-12.9325,131.825
dby,-7.82096,142.779
err,-12.2839,132.868
urc,-13.4766,133.023
zme,-12.2391,132.973
duc,-5.41439,142.475
tca,-3.66289,-69.8723
kig,-8.01899,138.355
ran,-7.50746,138.484
nqm,-7.93553,138.019
wrk,-17.4504,137.72014
wny,-18.6529,137.608
atw,40.4271,-120.661
acv,41.0979,-121.191
kgr,-0.57073,132.416
tee,20.6189,-97.9347
tpt,20.704,-98.1947
tpp,20.7039,-98.0305
tqt,20.4574,-97.9486
toc,20.5447,-97.6852
tos,20.3798,-97.6159
top,20.5671,-97.2554
tlp,20.1415,-97.5931
tku,20.236,-97.81
tcw,20.2394,-97.8675
too,20.6532,-97.7463
tlc,20.1765,-96.8741
boq,-5.54487,142.255
tqw,30.25,-96.75
oti,-24.3153231,-50.5580261
ata,-5.58045,151.05
dtd,48.67,-124.75
myh,48.3258,-124.616
nuk,49.67,-126.67
kwk,50.9269,-127.308
hei,51.7045,-127.221
has,53.964,-128.602
guk,11.05,35.93
dtn,11.5284,35.2226
len,13.92775,-88.04223
ppe,-4.4725,142.011
yae,7.10677,-67.5996
hru,27.27,92.63
kla,42.5861,-121.704
huf,-9.70693,147.562
ksj,-9.69571,147.687
mfw,-9.68333,147.45
kbx,-4.35147,144.085
aew,-4.23181,144.285
yla,-4.39912,143.993
mgt,-4.30038,143.965
lnm,-4.32557,143.925
kkc,-6.59222,142.486
agl,-5.71596,142.254
jko,-5.92584,142.183
smq,-6.15496,142.195
goi,-6.48678,142.201
kxw,-5.66011,142.069
ure,-16.72547,-68.97119
cap,-18.73951,-67.89633
aqm,-6.27123,138.666
kyt,-6.37677,138.932
tcg,-6.64493,138.892
mcq,-9.09451,148.376
aom,-9.03136,148.107
bbb,-9.46246,147.899
nvm,-9.18089,148.166
kbk,-9.51218,147.437
kqi,-9.36877,147.079
bdf,-8.8794,147.6533
kpx,-9.06973,147.384
bbf,-3.42672,141.345
fqs,-3.10868,141.64
szp,-2.07971,132.157
dbn,-1.38946,130.925
xak,3.969231,-64.235892
akx,12.8494,92.8227
ack,12.0944,92.7466
akj,13.1525,92.9504
gac,11.67,92.74
aci,13.49086,92.94855
akm,12.3629,92.8011
aky,12.73253,92.78661
apq,12.241,92.7965
okj,13.0472,92.8753
acl,12.6663,92.8278
abj,12.3782,92.7818
yet,-4.05884,140.653
pbg,10.8427,-71.8399
guc,11.395566,-72.199791
crb,15.364795,-61.342957
cab,15.3529,-86.9091
arw,5.64295,-56.9243
tnq,18.2836,-66.8042
ybn,0.58332,-65.5
bae,1.91649,-66.828
trn,-15.3331,-65.4096
ign,-15.1188,-65.3993
pnk,-14.353747,-63.086994
ter,-20.6614,-56.0329
gqn,-19.1667,-54.0333
caj,-18.186,-62.638
brg,-13.61,-63.68
ccc,-5.1149,-75.6778
apu,-8.21692,-66.7714
inp,-12.46525,-69.30827
pib,-11.1086,-73.3087
cuj,-11.4745,-70.7953
mpd,-10.661655,-70.208108
ame,-10.5454,-75.315
not,-11.5349,-74.4371
mcb,-12.1291,-72.5017
cox,-12.1018,-72.3507
cpu,-10.47249,-74.60281
prq,-10.9777,-74.9153
cpb,-9.49424,-73.1836
cpc,-9.82364,-74.61947
cni,-11.9311,-73.9073
cpy,-10.37875,-74.060306
cjo,-10.7583,-74.2014
cot,-11.4812,-73.4451
unk,-12.4302,-58.9802
pab,-14.5929,-57.4059
sar,-16.07,-57.8
mmh,-12.5364,-53.521
wau,-13.296,-53.6971
yaw,-12.5104,-53.4236
plu,3.63993,-51.6246
gae,1.80835,-66.922505
yvt,2.924844,-67.438886
bvv,5.26123,-67.5633
ycn,-0.76075,-71.0033
rgr,-1.169535,-71.60524
mht,1.48,-66.52
cbb,0.16101,-71.0622
pio,4.37718,-68.5953
aca,4.38649,-72.2005
tae,0.440205,-68.9042
kpc,0.69618,-67.5028
bwi,2.17859,-67.7704
mpw,1.190187,-58.585983
wap,2.58744,-59.8021
aox,2.481,-60.286
xir,0.83868,-63.452927
xxm,-17.736653,139.541931
mzp,-13.8115,-65.6348
uhn,-4.17345,137.496
sif,10.998,-4.92143
uis,-6.55533,155.706
buo,-6.70051,155.745
siw,-6.6429,155.452
nco,-6.43149,155.412
smz,-6.23022,155.423
oue,-6.36069,155.708
nas,-6.46022,155.632
kqj,-6.39399,155.742
lni,-6.43363,155.748
hax,53.2616,-132.008
hdn,54.004532,-132.079257
puq,-15.8992,-69.9611
wrr,-15.4155,132.604
jng,-14.4964,132.52
dgn,-15.764,132.379
kyh,41.8228,-123.315
sxr,23.2632,120.711
xnb,23.3235,120.887
tsu,23.216,120.787
byq,25.0046,121.857
ckv,24.6947,121.645
kae,25.0257,121.425
szy,24.026316,121.531394
ami,23.0917,121.348
ais,23.9386,121.59
fos,22.9777,120.315
bnn,23.4116,121.025
uon,25.00238,121.32473
xsy,24.6043,121.067
pzh,23.7562,120.976
osi,-8.25262,114.292
jas,-22.3001,166.445
jav,-7.001,109.287
jvn,5.62695,-54.6305
tes,-7.89069,113.037
kaw,-7.0,111.0
bps,6.03691,125.354
bpr,6.20529,125.007
tbl,6.20377,124.538
bgi,6.99967,125.359
tiy,6.77321,124.127
rej,-3.33056,102.434
atk,11.1539,122.512
pau,7.34138,134.476678
tdn,1.28024,124.964
txs,1.51393,125.052
tom,1.39715,124.754
tnt,1.24813,124.654
tnw,1.0539,124.652
mkx,9.1793,124.721
mba,8.61202,125.071
bkd,8.15933,124.892
cgc,10.4656,119.872
mbi,7.34448,124.766
mbb,7.6682,124.825
obo,7.29141,125.09
atd,7.7789,125.499
mbt,7.72124,125.16
mqk,8.2934,126.266
mbd,7.85664,126.018
msm,8.62731,125.742
bgs,6.9712,125.175
mta,6.39417,124.234
mbs,5.84903,125.499
mrw,7.79414,124.175
ill,4.3362,118.224
ilm,6.35,116.43
mdh,6.9453,124.509
due,14.8757,121.508
mtw,9.49196,122.769
kyn,9.992,122.816
loc,12.284,122.03
akl,11.55432,122.35413
mlz,11.8564,121.919
srg,11.2473,122.551
krj,10.8131,122.297
clu,12.0489,121.384
btn,12.2785,121.187
cyo,10.3201,119.3
tsg,5.12236,118.88
btw,8.87009,125.418
sgd,9.0,126.0
tgn,8.9815,126.186
ceb,8.38799,124.367
bno,12.5194,122.034
atm,9.715,122.9
msb,12.21453,123.63579
bks,12.8438,124.002
prh,10.6726,124.454
cps,11.4122,122.954
hil,10.4018,122.974
bfx,11.2144,123.755
rol,12.4047,122.56
cbw,10.2589,125.2217
war,11.4911,125.012
bvy,10.6956,124.8086
srv,12.6795,124.015
dul,14.1217,122.014
abd,14.1571,122.835
mmn,9.44744,125.548
bln,13.6989,124.29
bcl,13.7574,123.403
atl,13.4588,123.552
agk,13.651,123.332
agz,13.4566,123.463
bhk,13.1989,123.49
rbl,13.17,123.5
ubl,13.17,123.5
fbl,13.17,123.5
lbl,13.17,123.5
bto,13.3896,123.331
cts,13.9032,124.27
ksn,16.1881,122.118
tgl,14.06,121.747
fil,12.265,123.464
kll,7.10698,125.61
kqe,6.8126,125.328
klg,6.45338,125.426
kyk,8.10796,126.314
mry,7.50481,126.409
msk,6.79221,126.181
daw,7.22613,126.458
stb,8.5232,123.588
syb,8.12701,123.018
sfe,8.2475,123.5234
laa,7.53449,123.13
suc,7.79964,122.341
skn,7.77212,122.567
hnn,12.4159,121.221
bnj,12.8968,121.177
twb,12.8227,121.026
bku,12.6396,121.21
llq,0.85544,124.117
blf,0.97727,121.519
bne,0.75069,123.486
swu,0.4907,123.362
kzp,0.85641,123.217
bld,0.39044,123.888
gor,0.62689,122.288
pns,0.91716,124.712
mog,0.64616,124.114
plv,8.67624,117.36
plw,8.83891,117.871
plc,8.77013,117.838
pwm,7.956663,117.030502
tgt,10.6519,119.338
bya,10.1115,119.025
tbw,9.54263,118.497
cha,13.438011,144.74474
duq,-0.85277,115.392
sjm,6.09061,118.75
bdl,-3.68664,122.253
bdr,6.00631,116.124
slm,6.27167,120.536
sse,6.011614,121.686646
sml,7.004574,118.455978
ssb,4.755836,119.483887
abx,12.4264,124.166
yka,6.531023,122.021729
lbx,-1.80261,115.876
twy,-1.30017,115.204
nij,-1.58463,112.794
bkr,-1.98842,114.77
tjg,-0.29048,115.883
apg,-0.79259,116.349
duw,-1.57408,114.979
mhy,-2.1239,115.092
pku,-1.9063,115.087
bzc,-22.8,47.82
plt,-19.5907,47.1211
buc,-12.9652,45.1368
xmv,-13.2164,49.2402
bmm,-19.9184,48.812
xmw,-15.4294,48.8102
tdx,-24.80155,45.9
tkg,-23.3,47.33
skg,-20.28,44.32
msh,-22.5582,43.8156
bhr,-23.9716,45.5937
txy,-24.9186,47.1357
dun,-1.95514,115.578
kkx,-1.43973,111.905
otd,-0.3955,113.469
sya,-0.38398,114.693
bdb,1.41405,117.942
irh,-2.94438,133.586
nbn,-2.80683,134.098
erw,-2.83746,132.705
agf,-2.645798,132.5556
bed,-2.74438,132.566
kuv,-5.34077,131.986
tev,-4.74159,131.737
kei,-5.63948,133.02
frd,-7.28902,131.511
jmd,-7.73722,131.44
skz,-2.65849,132.469
oni,-2.75976,132.062
urn,-3.45498,132.745
wrp,-2.31142,136.633
gop,-3.01713,134.656
jau,-3.32519,134.879
ire,-3.62803,135.025
mvx,-2.07828,134.378
dsn,-2.73859,134.391
bhw,-0.9523,135.879
rnn,-2.43005,134.556
kjr,-1.8444,137.018
wbb,-1.77297,136.757
wbw,-1.62746,135.484
amk,-1.88126,136.526
wad,-2.25622,133.996
and,-1.7543,135.866
mvr,-1.66738,135.797
bsm,-1.73681,136.032
seu,-1.87766,136.252
mth,-1.66773,135.918
pmo,-1.64224,135.619
ppm,-1.77301,135.907
mhz,-2.87055,135.95
tni,-2.84228,134.532
wsa,-1.65941,137.566
yki,-1.68798,138.028
gei,-0.07877,129.424
mky,0.07337,127.423
gzn,-0.42618,127.976
szw,0.51111,128.086
ptn,0.34096,128.634
mqa,0.59011,128.418
bzq,1.0008,128.443
wgo,-0.17957,130.917
bhc,-1.99574,130.272
asz,-0.75267,131.728
xmx,-1.05325,130.833
xmt,-1.8801,130.075
lcc,-0.3592,130.749
slz,-1.22329,130.909
wuy,-0.2828,130.597
kgb,-0.17313,130.327
bjl,-5.06134,150.101
bnp,-5.55792,150.095
nak,-5.59931,150.888
mxm,-4.97468,151.528
wiv,-4.69751,149.489
bbn,-4.89383,149.141
tgg,-4.08824,153.611
hrc,-3.47,153.2
rai,-4.17306,152.451
kqw,-4.3652,152.781
lbb,-4.46971,152.678
bxf,-4.39732,152.334
sjr,-4.62059,152.892
koa,-4.16184,152.87
ksd,-4.30986,152.114
grz,-4.26666,152.933
vmg,-4.31803,152.005
gfk,-3.74711,152.493
sgz,-3.99078,152.768
kji,-7.74311,158.753
lgb,-8.00509,158.961
tio,-5.67474,154.971
hah,-5.59031,154.801
tpz,-5.58358,154.972
sps,-5.64103,154.732
hao,-5.06832,154.594
hla,-5.26603,154.662
pex,-5.34068,154.593
nsn,-4.56875,154.2
ppn,-5.92283,155.289
sol,-5.41042,154.624
jaj,-8.18719,159.255
blp,-8.15058,159.419
kkk,-8.16481,159.191
mrn,-8.27055,159.625
gga,-8.35163,159.789
nke,-7.97768,157.064
sbb,-8.26947,156.541
lga,-8.17469,156.573
ghn,-8.02035,156.552
kzk,-8.23886,157.687
mvo,-8.37943,157.747
mpr,-8.66826,157.997
rug,-8.20493,157.408
ksg,-8.04056,157.463
hoa,-8.19679,157.595
uge,-8.45725,157.341
mte,-7.05102,155.76
urv,-6.23314,155.573
ttu,-6.19922,155.496
tgi,-6.15201,155.129
bcm,-6.23061,155.128
rri,-6.88927,156.92
baa,-7.22281,157.149
tva,-6.68712,156.542
vrs,-6.83443,156.655
mmx,-3.34342,151.967
lbv,-3.21903,151.728
bjk,-3.47672,152.193
lih,-3.18895,152.606
tbf,-2.7828,151.956
ncf,-3.0557,151.661
tqp,-5.30721,151.828
lcm,-2.52188,150.198
tbj,-2.95505,150.935
leu,-2.81957,151.111
lxm,-2.883333,151.25
tgc,-2.70951,150.893
nal,-2.94411,151.332
oum,-10.2288,149.101
yob,-10.2167,149.283
bmn,-10.2667,149.661
zgr,-10.2321,149.26
kbt,-9.03389,146.992
meu,-9.67492,147.424
rro,-8.67145,146.544
mek,-8.23853,146.586
don,-9.10008,146.988
nrz,-8.93195,146.749
kse,-8.66368,146.874
snc,-9.79791,147.861
khz,-10.1342,147.95
hul,-9.99427,147.705
tgo,-11.5229,153.488
nmw,-11.2297,153.158
mpx,-10.6821,152.696
btp,-9.29802,153.689
myw,-9.195,152.731
kij,-8.72574,151.072
sbe,-10.6148,150.727
swp,-10.6606,150.21
kud,-10.0959,151.002
wgb,-10.41792,150.37814
oyy,-10.5392,150.658
tte,-10.6599,151.034
bxh,-10.5074,150.18
unu,-10.3652,150.2683
aui,-9.6692,149.822
mox,-9.57457,150.614
mzz,-9.47132,150.76
yml,-9.45005,150.573
ddi,-9.38654,150.168
klx,-9.42742,150.462
bwd,-9.51158,150.297
viv,-9.34361,150.24
mbq,-9.22853,148.731
mvn,-9.59922,150.501
tbo,-10.3115,150.644
ykk,-10.0852,149.982
wed,-10.1246,150.172
mum,-10.3282,150.33
wag,-10.2897,150.398
tpa,-10.2275,150.373
grw,-10.2173,150.421
hgw,-10.2741,150.256
aai,-9.15565,149.246
pwg,-9.73317,149.854
bmk,-10.011,149.84
ubr,-9.59044,149.396
mwc,-9.67147,149.999
dgg,-9.63698,149.841
wat,-9.23148,150.253
gvs,-9.28497,150.762
dww,-10.1692,149.999
kqf,-10.2976,150.027
dob,-9.63239,150.825
sew,-10.0277,150.956
bdd,-10.0761,151.066
mwa,-10.0271,151.066
gar,-9.54137,150.836
bwf,-9.44763,150.693
dva,-10.187,151.218
met,-5.91639,146.859
wab,-5.61216,146.461
mpn,-5.5,146.15
bcu,-5.59896,146.355
brz,-5.26505,145.764
tbc,-4.69057,145.975
dad,-5.349,145.59
gdd,-5.18175,145.781
mjk,-4.9078,145.779
roe,-5.80782,146.731
mee,-5.47036,151.373
kdf,-5.84776,151.033
uvl,-5.954,150.911
bbv,-5.74133,147.917
apr,-5.31671,147.103
tkv,-5.6642,146.522
mqz,-5.9401,147.058
mna,-5.66965,148.041
mgl,-5.61613,148.445
tmy,-6.70017,147.732
xsi,-5.96037,147.353
bek,-5.63282,150.323
mbh,-5.89752,150.68
avb,-6.24342,150.427
let,-6.19889,150.506
akt,-6.22711,150.182
apo,-6.29002,149.96
aaw,-5.86129,148.825
mwg,-6.23575,149.571
gip,-6.02464,149.478
xkx,-6.15563,149.907
ssz,-6.16474,149.784
aix,-5.99488,150.272
mpo,-5.88037,149.557
pss,-6.08192,149.696
mwh,-5.71155,149.158
lmg,-5.87071,149.321
aie,-5.55778,148.68
mmt,-5.77495,146.642
tuc,-5.79405,148.014
ggt,-6.0151,147.485
bch,-5.5087,148.666
kvc,-5.58623,149.63
khl,-5.55033,149.148
adz,-6.39394,146.294
waz,-6.33644,146.126
zsa,-6.18,146.4
zsu,-6.28,146.34187
hob,-5.97399,145.828
ylu,-6.65252,146.919
laz,-6.72266,146.991
gve,-6.45752,146.841
srf,-6.43306,146.815
msu,-6.53817,146.93
lbq,-6.67364,146.662
lbu,-6.75,146.903
mpl,-6.88249,146.399126
una,-6.64084,146.218
mcy,-7.03751,146.409
sij,-7.52806,147.298
mmo,-6.99891,146.685
bzh,-6.86672,146.774
tbx,-7.05732,146.529
goc,-6.85564,146.579
dac,-7.00587,146.474
ksl,-7.1135,146.57
ptp,-6.91988,146.639
zeg,-6.93858,146.546
pix,-6.96694,146.455
val,-6.92151,146.895
hot,-7.07708,146.869
ymp,-7.05687,146.817
kbm,-7.20938,146.983
jae,-6.67052,147.81
kcl,-7.47103,147.173
buk,-6.67519,147.32
orz,-2.51361,140.6015
kzu,-2.54415,140.626
tti,-2.56434,140.71
bpg,-2.28044,139.576
auq,-2.26271,139.502
pdn,-2.20572,139.456
ymn,-2.09118,139.206
kbi,-2.388426,139.795818
ism,-2.00717,139.04
tpf,-2.322279,140.115497
sob,-1.86998,138.75
lio,-1.60652,138.731
wkd,-1.98457,139.008
svb,-3.32876,142.845
tmq,-3.14955,142.346
ykm,-3.28761,142.659
aps,-3.06984,142.12
mbk,-3.11695,142.244
sso,-3.01976,142.049
sry,-2.9854,141.951
kxa,-3.34608,143.558
kbw,-3.70524,143.884
trb,-3.68721,143.835
bmc,-3.61342,144.816
mva,-4.07921,145.033
spe,-4.27,144.965
mjm,-4.49918,145.425
kis,-3.83909,143.96
woc,-3.20238,144.089
rtm,-12.5008,177.066
bwb,-18.5308,177.637
wyy,-17.8355,177.657
kpg,1.039166,154.797223
nkr,3.84,154.975
sky,-8.378194,162.72952
ojv,-5.49029,159.701
nur,-3.40038,154.731
nuq,-4.576321,159.48537
nho,-4.773094,157.032085
haw,19.6297,-155.43
mri,-38.2881,176.541
rar,-21.23,-159.78
rkh,-10.03,-161.09
pnh,-9.082238,-157.922908
tah,-17.6485,-149.45
aut,-23.3843,-149.462
pmt,-16.17259,-146.321755
ray,-27.6304,-144.338
mrv,-23.1095,-134.97
rap,-27.113,-109.342
mrq,-8.89412,-140.108
mqm,-9.75663,-138.979
mnv,-11.6237,160.265
aud,-11.61,169.85
pkp,-10.91,-165.83
tkl,-9.227642,-171.780833
smo,-13.92,-171.83
tvl,-8.520813,179.198088
piv,-10.173335,166.247188
nkp,-15.957686,-173.778333
num,-15.6014,-175.64
wls,-13.2903,-176.207
fud,-14.278717,-178.137222
tkp,-12.2766,168.822
mxe,-17.6841,168.275
fut,-19.5303,170.215
mmw,-17.052,168.399
uve,-20.4145,166.589
ton,-21.17,-175.25
niu,-19.06,-169.86
llx,-18.2131,-178.785
goo,-16.5886,178.599
lmv,-18.0001,179.306
fij,-18.0,178.33
tnl,-19.4763,169.261
tnp,-19.5019,169.381
tnn,-19.3733,169.303
tnk,-19.5954,169.442
nwi,-19.57953,169.35603
aty,-20.1864,169.825
uur,-18.6747,169.084
iff,-18.7668,169.007
erg,-18.8181,169.166
aek,-21.0735,164.869
bwa,-21.3777,165.076
hvk,-21.0249,164.753
wmn,-20.5014,164.409
mkt,-20.7708,165.04
mrk,-20.9246,164.768
cam,-20.8489,165.13
pri,-21.096,165.15
jaz,-20.6648,164.676
pme,-20.8442,164.77
pop,-20.8133,164.556
piz,-20.7824,164.942
fwa,-20.6873,164.901
nem,-20.6791,164.797
yly,-19.72,163.66
nua,-20.5664,164.51
nee,-20.4035,164.193
msq,-20.4114,164.578
axx,-21.8223,166.376
aqr,-21.2866,165.273
aji,-21.3029,165.468
aok,-21.3183,165.161
nek,-21.6524,165.578
bpk,-21.6269,165.473
sih,-21.6544,165.482
ane,-21.7034,165.996
cir,-21.8147,165.792
meg,-21.4939,165.771
duf,-22.0947,166.531
kdk,-22.2689,166.705
iai,-20.6301,166.59
dhv,-20.8892,167.229
nen,-21.5305,167.964
kos,5.31,162.98
nau,-0.52957,166.922
mah,8.72,167.73
pif,6.20743,160.711
pon,6.87212,158.223
mkj,6.65651,159.776
woe,7.37957,143.916
stw,7.36084,147.038
cal,15.205,145.765
tpv,15.237,145.757
pfa,8.610194,152.240167
nmt,8.584627,149.685202
puw,7.35695,149.2005
chk,7.346993,151.598607
mrl,5.50735,153.710778
mpy,0.908889,134.304722
tox,3.004528,131.171295
sov,5.328596,132.221282
uli,9.961388,139.603611
gil,0.179,173.64
lgu,-9.75258,160.663
bxa,-10.5826,161.863
stn,-10.82553,162.30467
faf,-10.4479,161.662
aia,-10.2441,161.432
agw,-10.6963,162.191
apb,-9.60258,161.467
alu,-9.20699,161.158
dor,-9.11536,160.897
ora,-9.7386,161.513
gmb,-8.74742,161.023
lgl,-8.81936,160.741
kwd,-8.93744,160.965
kwf,-8.75779,160.804
mlu,-8.39233,160.619
bvc,-8.41627,160.721
bvd,-8.49014,160.771
llu,-8.51018,160.872
far,-8.59041,160.861
tlr,-9.76764,160.231
brr,-9.73716,160.52
mln,-9.61383,160.118
lgr,-9.56425,160.42
gri,-9.4791,159.917
nlg,-9.04587,160.186
bgt,-8.47948,159.802
mwo,-15.0784,168.135
mrb,-14.970047,168.057941
btr,-15.2574,168.159
mlv,-13.655015,167.706277
tgs,-14.230149,167.593474
lkn,-14.29899,167.429382
krf,-14.2943,167.467
olr,-14.313,167.433
tql,-13.5043,167.332
urr,-13.542726,167.343342
wwo,-14.366666,167.545897
mrm,-14.450679,168.053527
mtt,-13.835361,167.690924
lrz,-13.739697,167.420676
vra,-13.892528,167.428701
msn,-13.905677,167.451412
lht,-13.334872,166.634338
hiw,-13.126367,166.584857
omb,-15.3523,167.89
nnd,-15.4281,167.807
lml,-15.5432,168.167
mla,-15.6835,167.16
akr,-15.632997,166.952542
tgp,-15.5643,166.958
aor,-15.5753,167.166
sku,-15.0757,167.051
rga,-15.4048,166.843
mkv,-15.4316,167.241
tmi,-15.580667,167.268889
tls,-15.5004,167.139
plb,-15.4653,167.09
bnr,-15.3353,167.034
ssv,-15.255284,167.138859
lnn,-15.334763,167.166325
frt,-15.4484,166.931
tmt,-15.0792,166.664
nkk,-14.8974,166.603
ptr,-14.9959,166.738
vlp,-14.712,166.606
vnp,-14.8477,166.691
tsr,-15.6377,166.767
wlr,-15.5656,166.902
tlm,-15.1569,166.772
mrp,-15.3498,166.891
nrg,-15.5259,167.047
alm,-15.5169,166.95
mnl,-15.2334,166.842
lmb,-15.2839,166.905
nsw,-15.3169,166.798
wsi,-15.2786,166.696
erk,-17.7006,168.377
etn,-17.74,168.549
lpa,-17.6042,168.202
llp,-17.5774,168.375
brj,-16.7867,168.232
mmm,-16.7388,168.211
bki,-16.7096,168.165
bnk,-16.6663,168.154
lww,-16.7612,168.334
lmu,-16.6098,168.171
pma,-16.47548,168.23693
crc,-16.2286,168.016
fnb,-16.210501,168.212109
ptv,-16.3083,168.046
bpa,-16.2696,168.013
tvk,-16.2975,168.211
mmg,-16.1741,168.14
nmk,-16.8979,168.569
sax,-15.9534,168.228
app,-15.8559,168.189
sww,-15.82653,168.18653
ske,-15.8839,168.197
vao,-15.898299,167.309973
mvt,-15.8988,167.232
mll,-15.9813,167.208
vrt,-16.41653,167.73124
aul,-16.3579,167.697
psw,-16.4952,167.78
ahb,-16.4838,167.707
klv,-16.5073,167.818
pgk,-16.2934,167.651
onu,-16.2638,167.599
upv,-16.00951,167.34643
lzl,-16.1331,167.415
lgk,-16.1986,167.499
lrv,-16.1971,167.387
vnm,-16.2253,167.427
mme,-15.9914,167.288
mrs,-16.0695,167.33
nmb,-16.0903,167.239
mwi,-16.4291,167.442
nvh,-16.3497,167.414
dix,-16.3267,167.516
sns,-16.5116,167.477
mlx,-16.5499,167.509
tmb,-16.2701,167.484
nms,-16.4339,167.566
rpn,-16.3265,167.619
aua,-11.2969,166.499
tbe,-11.2975,166.507
utp,-11.2958,166.498
tnx,-11.68,166.97
vnk,-11.6107,166.7984
tkw,-11.6752,166.868
nfl,-10.282595,166.328715
nlz,-10.8,165.8
ntu,-10.6771,165.835
ngr,-10.7441,165.887
emi,-1.44105,149.624
tns,-1.65074,150.672
yap,9.55811,138.125
nuw,8.45,137.34
lib,-2.16157,146.695
tlx,-2.06626,146.746
rak,-2.14155,146.934
npn,-2.01359,146.931
llf,-1.52891,145.075
biq,-2.11115,146.398
sbh,-1.98384,146.642
lid,-2.1143,146.627
los,-2.06124,147.35
mft,-2.01602,147.423
anx,-2.05894,147.085
ttv,-2.18168,146.888
nss,-2.14273,147.202
lle,-2.04783,147.207
kxr,-2.03429,147.14267
pat,-2.06222,147.417
